,Leopoldau,Großfeldsiedlung,Aderklaaer Straße,Rennbahnweg,Kagraner Platz,Kagran,Alte Donau,Kaisermühlen-VIC,Donauinsel,Vorgartenstraße,Praterstern,Nestroyplatz,Schwedenplatz,Stephansplatz,Karlsplatz,Taubstummengasse,Südtiroler Pl. - Hbf.,Keplerplatz,Reumannplatz,Troststraße,Altes Landgut,Alaudagasse,Neulaa,Oberlaa,Museumsquartier,Volkstheater,Rathaus,Schottentor,Schottenring,Taborstraße,Messe-Prater,Krieau,Stadion,Donaumarina,Donaustadtbrücke,Stadlau,Hardeggasse,Donauspital,Aspernstraße,Hausfeldstraße,Aspern Nord,Seestadt,Simmering,Enkplatz,Zippererstraße,Gasometer,Erdberg,Schlachthausgasse,Kardinal-Nagl-Platz,Rochusgasse,Landstraße,Stubentor,Herrengasse,Neubaugasse,Zieglergasse,Westbahnhof,Schweglerstraße,Johnstraße,Hütteldorfer Straße,Kendlerstraße,Ottakring,Hütteldorf,Ober St. Veit,Unter St. Veit,Braunschweiggasse,Hietzing,Schönbrunn,Meidling Hauptstraße,Längenfeldgasse,Margaretengürtel,Pilgramgasse,Kettenbrückengasse,Stadtpark,Roßauer Lände,Friedensbrücke,Spittelau,Heiligenstadt,Floridsdorf,Neue Donau,Handelskai,Dresdner Straße,Jägerstraße,Nußdorfer Straße,Währinger Str.-Volksoper,Michelbeuern-AKH,Alser Straße,Josefstädter Straße,Thaliastraße,Burggasse-Stadthalle,Gumpendorfer Straße,Niederhofstraße,Meidling,Tscherttegasse,Am Schöpfwerk,Alterlaa,Erlaaer Straße,Perfektastraße,Siebenhirten
Friedensbrücke,0.005784957786542768,0.01672821139729472,0.029417532046059257,0.05188426805242686,0.1513641717952152,0.44318373098797015,0.790249509694174,2.333952142810105,4.202973546580873,12.554643291297346,22.907767331457475,39.55414112565722,70.13744247313674,42.2799242047607,15.296244612439088,5.022101455524726,2.743665291366358,0.9161683876124763,0.5077034508607168,0.28293907578687766,0.15845533827625172,0.05405635826315248,0.01851173393597687,0.010487630842989978,5.139537115420076,8.556047009782276,22.939147834651248,62.69862281689497,111.01845197840336,62.785103675952755,7.652613474587875,4.241139027140063,2.3631569662863527,0.8024188957914856,0.4510906664204049,0.15437889388906187,0.08739799882979735,0.030100172383603775,0.01713816075760963,0.005933195013616254,0.0020587283549122013,0.0007158407480218934,0.08024951386149955,0.14200501308115993,0.25222529453369685,0.4498866877733753,1.3293624182415413,2.3956316391845793,4.3447017243144135,7.93860031835469,24.12907481166486,22.939147834651248,14.165559864239265,2.9977083739002803,1.7399503043819669,1.0217073930482274,0.33927650238160995,0.11351188781616536,0.06301597565483519,0.035176387895753905,0.01973037472800043,0.001430151204386487,0.0041642072457769574,0.007379854514944199,0.021647427474573128,0.03868419172133235,0.1145490522733689,0.2069261035999105,0.3763263290220557,1.0634097356216243,3.025724340011498,5.247813880492129,14.488882200655569,273.82939848363185,0.0,232.61448331847862,77.1310108298054,4.607594500406312,13.493616373324265,24.070436360687655,43.14616129390118,128.22177684423647,82.10992728380816,47.965437476360115,17.069906135877076,10.177060543747046,3.7401836665769723,2.3755424849775806,1.5531759779228855,0.5921225258281895,0.20738747729801507,0.06976080485336497,0.023595087303588145,0.013220771002072213,0.0045120607024523,0.0015456757594154628,0.0008759169460421629,0.0004978703741769673
Spittelau,0.003334730280332627,0.00964295248828462,0.01695769243378972,0.02990860886656938,0.08725365087661774,0.25547260014832396,0.4555381501876221,1.3454032286253637,2.422797826774882,7.237105383837983,13.205148281761108,22.800925605907885,40.43062401325401,24.372199192838746,8.817497372778508,2.894982887100632,1.5815817614954333,0.5281238993933421,0.2926648963546562,0.16309980786907402,0.09134134320899763,0.031160707026070312,0.010671061393285552,0.006045579143624147,2.962678497940674,4.932120526418201,13.223237525982698,36.14252752699979,63.99642091585355,36.19237928910601,4.411337613690813,2.444798261070227,1.3622383055216143,0.4625531746370946,0.2600305412749666,0.08899148292727238,0.050380445958686515,0.017351199437329434,0.009879267185070355,0.0034201814085922724,0.001186750886942594,0.00041264533059819905,0.04625971246988926,0.08185857780714749,0.1453948945148653,0.2593365095811722,0.7663089815380629,1.3809582822359705,2.504496823259151,4.576194302862249,13.909169155572581,13.223237525982698,8.165715837552202,1.728024517189455,1.0029917555827306,0.971033684939163,0.32244937695712117,0.10788202910197507,0.059890566972987384,0.03343174160593644,0.01875180566150258,0.0008244085268549497,0.0024004510505463627,0.004254106118575726,0.012478627252681299,0.022299444570435503,0.066031630185446,0.11928224352320714,0.21693275058905062,0.6130009546529864,1.7441742790323473,3.0250944775321207,8.35209451572743,157.84854798644184,238.18790254018492,0.0,120.86039902353461,7.21986790872653,21.14381545898618,37.717158272987795,67.607855961089,200.91704939659124,128.66210968260305,75.1594183761316,26.74768092212218,15.946939952829362,5.860678934459389,3.722355114277888,2.4337483254269716,0.5627549747633973,0.11954820170274606,0.040213511819576976,0.013601352853672309,0.007621093708326198,0.002600970656375135,0.0008910024841476458,0.0005049210159870345,0.00028699663397901515
Heiligenstadt,0.002577857705176826,0.007454323823184597,0.013108861715227906,0.023120351973448167,0.06744998165028869,0.1974888387939504,0.3521461802739941,1.040041558964021,1.8729035096698496,5.5945237871059685,10.208019954988663,17.625875803212,31.25422054442078,18.84052268092186,6.816219493627605,2.237918306581312,1.2226154403802232,0.40825738482314694,0.22623972395973632,0.12608159013874254,0.07060990412964634,0.024088265602668354,0.008249086289627072,0.004673434271299841,2.2902492711093485,3.8126936312881465,10.222003543968098,27.939378971527667,49.471367365044266,27.977916045971153,3.410111073947162,1.889910578997158,1.0530556347800464,0.35756902809342034,0.20101227927198698,0.06879338377444383,0.03894576469071745,0.013413055750679168,0.007637002963848072,0.002643914276738052,0.0009173980084905836,0.00031898860044588125,0.035760300295672995,0.06327941026580519,0.1123951017355238,0.2004757696298019,0.5923823957381822,1.0675268010085246,1.9360595582517397,3.537550791916837,10.752251566421776,10.222003543968098,6.31237063287131,1.3358205737487623,0.7753460723965574,0.7506414181290199,0.2492641206459042,0.08339640588350584,0.046297405355171475,0.025843851061845873,0.014495771065976937,0.0006372952816305513,0.0018556287064792289,0.0032885658852494807,0.009646394973252637,0.017238214240621223,0.051044651995650996,0.0922091517777584,0.1676962499514073,0.4738701788125812,1.3483048781763207,2.3384989046299105,6.456447566003893,122.02219114321751,184.12719117477678,281.76690435091956,0.0,5.581198644051393,16.34487440236026,29.15662104513507,52.263127080368896,155.31557887696198,99.46010109594862,58.10073663834477,20.67684926944861,12.327516343328632,4.530500244012742,2.87750462738728,1.8813686102785268,0.43502836087712377,0.09241474631906892,0.031086385578978727,0.010514299300743036,0.005891359566244648,0.0020106370482252845,0.000688774631231224,0.00039032078223671425,0.00022185796813192974
Floridsdorf,0.0003733982222175514,0.0010797458904816249,0.0018987959071333092,0.00334894292520208,0.00977001297870189,0.02860591613159323,0.051007764086804505,0.15064821784757806,0.27128682839682333,0.810357077531508,1.4786140041397664,2.553077571632398,4.527119695026565,2.729017067380419,0.9873175839201656,0.3241585893074946,0.17709372824455002,0.05913537484788872,0.03277043203428502,0.018262699883560524,0.010227722274978385,0.0034891435373945847,0.0011948658567462098,0.0006769388570399149,0.3317386388511361,0.5522620666471271,1.4806395027755743,4.046970636463141,7.165841849099195,4.052552664927227,0.4939486807278653,0.27375027292256066,0.15253328418143722,0.05179325419786212,0.029116280380149753,0.009964602448817117,0.0056412265383047845,0.0019428578861240748,0.0011062066474981929,0.0003829664021590646,0.00013288351205281474,4.620494609728146e-05,0.005179817539794792,0.009165912939560782,0.0162802357514635,0.029038567888031917,0.08580556366529105,0.15462940753699608,0.28043487261020456,0.512408103074654,1.5574450101241635,1.4806395027755743,0.9143359494044488,0.19349129567460094,0.11230753522773537,0.10872910886018497,0.036105476002375965,0.01207982490022598,0.006706098951152373,0.003743437049441986,0.0020996873236403596,9.231111737106475e-05,0.00026878460308485896,0.0004763430707333066,0.0013972635986026186,0.0024969254659506983,0.007393729401981196,0.013356335874109705,0.024290511256171307,0.06863927437701371,0.1952996255407187,0.33872751466962914,0.9352052435420684,17.674702972343585,26.670504624248384,40.81344790796331,13.533045955185994,0.0,351.3721224720195,230.58360494529168,152.0520017557001,61.1537095687097,14.406623319908064,8.415791037155003,2.99500579212257,1.7856193837669476,0.6562351108338238,0.4168015597336809,0.2725129835534192,0.06301310434611095,0.013386115887206942,0.00450280909107191,0.0015229780367149442,0.0008533532258442562,0.0002912372928204616,9.976781196797947e-05,5.653728904006975e-05,3.2135742294425176e-05
Neue Donau,0.0005295377869199373,0.0015312505932296879,0.002692793169995829,0.0047493311955284735,0.013855424967467025,0.04056771730508038,0.07233708385071975,0.21364302006762298,0.38472766655563917,1.1492146130276146,2.096908718019588,3.620668141075043,6.42017235697847,3.870178196738712,1.4001726234026208,0.45970819296769255,0.2511469400552807,0.083863322486274,0.04647366008543847,0.025899399365348845,0.01450452920359197,0.004948157856952653,0.0016945089285372646,0.0009600064566675346,0.4704579031196194,0.783195031929652,2.0997811957155044,5.739244985783785,10.16229807323356,5.747161185764176,0.7004974198625461,0.3882212208489936,0.2163163425293659,0.07345103316892139,0.041291494598658975,0.014131383639018238,0.008000152220509206,0.002755280031083476,0.0015687761353374268,0.0005431069806911081,0.0001884498551511549,6.552592766993453e-05,0.007345801220965424,0.012998715484745783,0.02308795140792611,0.04118128598318213,0.12168587204002022,0.2192889772575707,0.39770104135809686,0.7266758028213268,2.208703563216597,2.0997811957155044,1.2966731128861089,0.27440128635669564,0.1592698628979505,0.15419508785463346,0.05120328035962026,0.017131103908467785,0.009510309868027058,0.005308786310933946,0.0029776889991098066,0.00013091177700439113,0.0003811791149685332,0.000675529877975155,0.0019815409654434053,0.00354103556650896,0.010485478697134402,0.01894139853728251,0.03444779007612043,0.09734135645728231,0.2769657843600292,0.480369235348263,1.3262690755197435,25.065526667100784,37.82299741784522,57.87992977953486,19.192001404923,170.15233156068535,0.0,327.00405250352435,215.63380786411022,86.72564061671358,20.43087239276814,11.934923885093493,4.247392313638152,2.5322909443590977,0.9306452672065468,0.5910905901355865,0.3864665486643653,0.089362556747669,0.01898363130994089,0.006385696072275289,0.0021598239389041055,0.0012101899574960438,0.0004130205832068683,0.00014148655031514227,8.017882554161797e-05,4.557356956484045e-05
Handelskai,0.0007560479600789109,0.002186244147211282,0.0038446374052576956,0.006780861065654853,0.019782093065746912,0.057920587862035314,0.1032793240337023,0.30502897715143723,0.5492952054983161,1.6407919988602615,2.993862945931921,5.169411569483266,9.166405748080209,5.5256497327707805,1.999097480539084,0.6563487065698965,0.35857522616712534,0.11973591962149001,0.06635280195841596,0.03697788626442551,0.0207088521105647,0.007064735975986376,0.002419336354083073,0.0013706499161235703,0.6716966130508983,1.1182072759689152,2.997964128049636,8.1942111990414,14.509228458787451,8.205513559315937,1.0001357002454896,0.5542831301793452,0.3088458152388379,0.10486976598224823,0.05895396141889588,0.02017609325958752,0.011422223146374349,0.003933853066583472,0.002239821267224628,0.0007754213863461476,0.00026905941763460695,9.355469084706225e-05,0.010487973031272607,0.018558925479238896,0.032963839400195115,0.058796610988062534,0.17373709223170233,0.3130899966321835,0.5678179508000034,1.037511905538169,3.1534781174009137,2.997964128049636,1.8513259791882173,0.39177663599741475,0.22739766249060786,0.22015214873477962,0.07310552074179456,0.024458946054127725,0.013578351825017756,0.00757962351321928,0.004251397632302984,0.00018690938474885397,0.0005442287583911678,0.0009644882741723796,0.002829146553355958,0.005055716103279225,0.01497064982941044,0.027043595525920977,0.049182857313665354,0.1389791924178009,0.395438099885241,0.6858475248427008,1.893581636345152,35.7873239135441,54.00181204850511,82.63811180285833,27.40139395230252,89.37083435885121,261.7278394823811,0.0,307.87132587453556,123.82259641221148,29.170192905459906,17.040096249800364,6.06421746228752,3.615480235971263,1.3287294565344863,0.8439300195991815,0.5517778956926589,0.1275874553343746,0.027103893397773644,0.00911718220754205,0.0030836901982689595,0.0017278495912345614,0.0005896904378069761,0.00020200752502774421,0.00011447537643131094,6.506769706355528e-05
Dresdner Straße,0.0012070400449413791,0.0034903661844776423,0.006138011808062019,0.010825729685951422,0.031582359537907494,0.09247094452675363,0.16488673537343307,0.4869825854048537,0.8769566807131787,2.619544992670881,4.779739719724688,8.25303036661631,14.634281673028845,8.82176905956843,3.1915841853475038,1.0478689370349674,0.5724698431333087,0.19115989650436468,0.10593308002512639,0.05903565892009128,0.03306194196941083,0.01127893953852285,0.003862500814440331,0.0021882597714885897,1.072372062110063,1.7852319322420005,4.786287308381845,13.082160889525785,23.164165100229408,13.100205249373408,1.5967291816325968,0.8849199649875322,0.49307621525350676,0.16742589587966497,0.09412073836309177,0.032211385785965406,0.018235722424925473,0.0062804457296414115,0.0035759027281408104,0.0012379699628130355,0.0004295567327761596,0.00014936123659764733,0.01674418040581706,0.029629557154265882,0.05262718278731822,0.09386952642795897,0.2773734454537126,0.49985210404663105,0.9065284757604835,1.656400761874021,5.034567341669665,4.786287308381845,2.955665131200478,0.6254763100900965,0.3630432184799226,0.35147566494992505,0.11671388020467462,0.039049013955823254,0.021678008886352473,0.012100963945567733,0.0067874096090717135,0.0002984031755653107,0.000868868034401287,0.0015398176190845798,0.004516767934341231,0.008071514129706903,0.023900830102110446,0.043175439234803464,0.07852104818328706,0.22188202272828045,0.6313218830815926,1.0949641701601345,3.0231268175046253,57.13491120381752,86.2145698205974,131.93278131982774,43.74666890734231,52.48964834253275,153.71907797927418,274.21005470693956,0.0,197.68432722515985,46.57057860705039,27.20472725171788,9.68159919041358,5.772159514928041,2.1213332323030456,1.3473448545222648,0.8809203267277015,0.2036949716849788,0.0432717055430193,0.014555695673567714,0.004923150054019543,0.002758533530118949,0.0009414481754275789,0.0003225075457680433,0.00018276137336301917,0.00010388139395234719
Jägerstraße,0.0023902269556640944,0.00691175688349434,0.012154726215837238,0.02143752480999979,0.06254059872110347,0.18311450821360276,0.32651503251507497,0.964341578766928,1.7365832276858306,5.187323386077822,9.46502377201507,16.342967021577703,28.979365413972975,17.46920517773543,6.3200973182785525,2.075030227705246,1.1336267227393306,0.3785421530806638,0.20977274485112524,0.11690467427950717,0.06547052455556743,0.02233498832890184,0.007648672139455133,0.004333275862493359,2.123552255038106,3.5351846895554826,9.477989558004131,25.905796354915235,45.870567476252006,25.94152848781857,3.161904318608631,1.7523524283912637,0.9764084181258468,0.33154317546044665,0.18638149319511216,0.06378622060434538,0.0361110764126984,0.012436779325994447,0.007081139625363498,0.0024514755643934754,0.0008506247045999531,0.00029577084483916813,0.03315746774451895,0.058673584601707,0.10421436424258698,0.1858840336937017,0.5492655267631047,0.9898262927935381,1.795142429549655,3.280068268659726,9.969643195018753,9.477989558004131,5.852921365881393,1.2385921600300094,0.7189120945228483,0.6960055817071693,0.2311212985306645,0.07732635395194785,0.04292762398599783,0.023962792563042137,0.013440688628954813,0.0005909094042746613,0.0017205657802692826,0.003049205861369095,0.008944276964453119,0.01598352161281113,0.04732933974496817,0.08549765943074103,0.1554903888576513,0.43937928482577054,1.2501677876938413,2.1682900132200884,5.986511582506361,113.14074080737852,170.725395250813,261.25834976892065,86.6288303201408,14.067021805286808,41.19611561715967,73.48722920793114,131.7255656247979,0.0,92.22084453117834,53.871843499362654,19.171873755013724,11.430251484029295,4.20074536470166,2.668063916645647,1.7444321914267835,0.40336458934824837,0.08568828966358549,0.028823746406105737,0.009749010412051527,0.005462553814537082,0.001864291757094989,0.0006386418019273638,0.0003619110756906941,0.00020570991746087438
Nußdorfer Straße,0.0018380449299717665,0.005315026536203777,0.00934678309240614,0.016485101423022158,0.048092684305279666,0.14081202315483615,0.2510846506235456,0.7415626978071015,1.3354037320841416,3.9889657454119334,7.278446473456731,12.56747088535812,22.284651901665583,13.433529369035172,4.860050132587732,1.5956638680414006,0.8717401689717864,0.2910926444042205,0.16131176548159443,0.08989775775905279,0.05034574873184729,0.017175236000763216,0.005881702159549033,0.0033322173487965066,1.6329765031950507,2.7184984587984156,7.288416948077904,19.921128215125297,35.27370645070303,19.948605633353058,2.4314520376830546,1.3475299861779817,0.7508418973625606,0.25495120924719983,0.14332428048141665,0.04905054689725205,0.0277688195084982,0.00956367726133797,0.005445279058534162,0.001885144095377834,0.000654116305522243,0.0002274428796402957,0.025497543375157312,0.0451190145123578,0.08013911958126088,0.1429417423662527,0.42237609038874674,0.7611600206878387,1.3804347881660486,2.5223181576480145,7.666490449707307,7.288416948077904,4.5007995649069095,1.5703358701359813,2.4776188485251383,3.9547466765174675,1.3132454843172587,0.43937311615891755,0.24391740921532282,0.1361580664573458,0.07637082242226742,0.003357583709237173,0.00977636096618611,0.017325775917901375,0.05082193380153802,0.09081935639404774,0.26892822985567577,0.48580297826692337,0.8835059872033075,0.3378753908263273,0.9613583171838392,1.6673790980657328,4.603528228299934,87.00335527614092,131.28500053711306,200.90334270041583,66.61613533476361,3.9794647510073826,11.654100793054765,20.789037106081302,37.26426620120714,110.7419590022902,0.0,306.10314002712977,108.93577006851177,64.9473944696643,23.86889445513038,15.160103861824911,9.911971387547986,2.2919424945373055,0.48688615101668237,0.16377830623819373,0.0553944789233259,0.031038567952788903,0.01059302083806029,0.0036288021390035257,0.0020564010711983218,0.0011688564485497943
Währinger Str.-Volksoper,0.0012248085516381817,0.003541746911391468,0.006228367802772948,0.0109850922946973,0.03204727482328014,0.09383218403489528,0.16731398795214852,0.49415132298423753,0.8898661203952852,2.6581065987583647,4.85010096214977,8.374520971632036,14.849708934949337,8.951631911484165,3.2385666240896342,1.063294329343291,0.5808970152756594,0.19397390910935897,0.107492491951622,0.05990470672448516,0.03354863778348492,0.011444973725675944,0.003919359633561881,0.002220472545676978,1.088158158227522,1.8115118437298818,4.856744936070523,13.274739805485012,23.505158445424726,13.293049791423613,1.6202341956341804,0.8979466300015989,0.5003346554929038,0.1698905267464068,0.09550626403551785,0.03268556079486415,0.018504165512117383,0.006372898455194075,0.003628542615142381,0.0012561937803797114,0.00043588012006971083,0.00015155994255098372,0.01699066691048616,0.030065725769321597,0.05340189316557724,0.09525135407812768,0.2814565841562889,0.5072102902935461,0.9198732337574518,1.6807841849040144,5.108679831889744,4.856744936070523,2.999174670007695,2.844455341793012,4.487878232065167,7.163499556616619,2.37877017521628,0.7958661781000087,0.4418240650255014,0.2466322949301718,0.1383356248350444,0.006081817972119465,0.01770858241374614,0.03138334721737952,0.09205719861033146,0.16450722953356633,0.4871278524037509,0.8799677208358271,1.60035402145462,0.6120164982368554,0.6406154000236243,1.111082838527259,3.0676294413630774,57.97597862042967,87.4837109461461,133.87492774507166,44.390651667235474,2.651775469956232,7.765883238341756,13.853083791723728,24.831597514028804,73.79454995871806,349.17820571169074,0.0,197.3227122786678,117.64359883008802,43.23533941163175,27.4605192634176,17.95422272215493,4.151550120997051,0.881929744739586,0.29666269930438605,0.1003397581853941,0.056222252891205124,0.019187853555135373,0.006573094218184464,0.0037248980444753027,0.0021172285700757566
Michelbeuern-AKH,0.000498677296272381,0.0014420121181318295,0.002535862124674555,0.004472548887330487,0.013047956221726538,0.038203505172518394,0.06812141132500413,0.20119229684150236,0.3623064440312652,1.0822404939120398,1.9747047252552208,3.4096622448660807,6.046016491481774,3.6446313122764535,1.3185731318898197,0.43291724293520806,0.23651055718292832,0.07897592192074653,0.043765260443617955,0.024390029889488345,0.013659231853919861,0.00465978829572584,0.0015957560571973554,0.0009040590417532872,1.9855696756005041,3.305478120717395,1.9774098002213238,5.404772318142799,9.57005798689177,5.412227176512651,0.6596737154767931,0.36559640039023245,0.20370982297507698,0.06917044172076935,0.03888510205338402,0.01330783252821736,0.007533918027447967,0.0025947073661463354,0.0014773507404958496,0.0005114557023267661,0.0001774673433529839,6.170719682960602e-05,0.006917701403581313,0.012241174195802992,0.021742427960695202,0.038781316193810936,0.11459424268175773,0.20650921800538985,0.37452375435324975,0.6843264703077556,2.07998437199073,1.9774098002213238,2.013262418635379,8.557353438014333,13.501481163822461,21.55090876567826,7.156370795507562,2.394310107561896,1.3291981161708712,0.7419767454024068,0.4161734647012683,0.018296742145470845,0.053275084468405745,0.0944146987513446,0.2769479180944065,0.4949089850501569,1.4654915270675801,2.647323967649082,4.8145579177566535,1.8412106558183243,0.7089951147647775,0.452374197673869,1.2489765471823682,23.604753762138873,35.61874252441221,54.5067936676966,18.073526775738394,1.0796627929405882,3.1618571337402672,5.640243416860364,10.1101138572699,30.04523980815704,142.1669070718456,225.74895022403197,0.0,353.9228899527896,130.07062368735424,82.61313351481166,54.01407688877958,12.489660561381434,2.6532265851912205,0.8924898670487668,0.30186544399605886,0.16914088331870025,0.05772537264889906,0.019774713837101995,0.011206106356744877,0.006369540388628242
Alser Straße,0.00029619604162033064,0.0008565023604481518,0.001506209183851157,0.002656530157444979,0.00775000789689012,0.02269148223251185,0.040461622245251794,0.11950085230350212,0.21519675224392643,0.6428111982922283,1.1729022503364235,2.025214437755342,3.5911122598410627,2.1647774541397067,1.2912523268010927,0.4239472075782536,0.23161006385575128,0.07733954262761869,0.0428584452497396,0.023884669028870858,0.013376212882793233,0.004563237588978318,0.0015626920282455754,0.0008853269591170798,3.2058209857453233,5.336892105845148,1.9364379144564776,3.2102367171306474,5.684263781373532,3.2146646298439308,0.39182201545120576,0.21715086577168055,0.1209961705805011,0.041084707862118035,0.023096325804902777,0.00790436490064561,0.004474871253018241,0.0015411611010978843,0.0008774922072664863,0.0003037859465945864,0.0001054090992530739,3.665181386247162e-05,0.00410886115764335,0.007270808935326686,0.012914205529933597,0.02303468080720286,0.0680647812293356,0.12265890865401749,0.22245338691261696,0.40646484850286163,1.2354345028759735,1.1745089657478431,3.2505325755046726,13.816358887395614,21.79894877803112,34.79523102708523,11.55438862706978,3.8657568573526233,2.1460698495735264,1.1979658284349395,0.6719369474889698,0.02954118440743297,0.08601580992342518,0.1524381774859367,0.44714897628410377,0.7990601537706669,2.3661237123216754,4.274262865637939,7.773391686777567,2.972744715098023,1.144715013345695,0.7303851958123774,0.7418463044485203,14.020358817276621,21.156227929538804,32.375038219043965,10.73501266071026,0.6412801383664365,1.8780272817379937,3.3500979217162223,6.005037179832907,17.8457715384918,84.44193356876968,134.08660461610566,352.59575591088526,0.0,210.006800652711,133.38384463384094,87.20895738062768,20.16530390473605,4.283792994658314,1.4409782645802538,0.4873798120135078,0.2730880713750828,0.09320106633469924,0.03192745809180302,0.01809292888001119,0.010284003879763757
Josefstädter Straße,0.00015479197018946394,0.00044760789887813164,0.0007871445067609641,0.0013883019323591463,0.004050152003318277,0.011858562396968343,0.021145232698391574,0.06245111266912205,0.11246176375614635,0.3359329560894256,0.6129583946363212,1.0583765102375335,1.876714282984468,3.0752251355922158,3.02428014087608,0.9929392528841378,0.5424607584493352,0.18113922276724476,0.10038002809158043,0.055940987455458946,0.03132882252516853,0.010687693281943826,0.003660027067704531,0.0020735503704942706,7.508447838705694,12.499692333326639,4.535388325873152,1.6776688287285395,1.8017567598475144,1.0189611091666184,0.20476607791079843,0.11348298295029975,0.06323256559094631,0.02147085707103283,0.01207013353696778,0.004130818931185197,0.002338566490658139,0.0008054103691368528,0.00045857718707391967,0.00015875845244928366,5.5086766386280136e-05,1.9154227881484526e-05,0.003540282227651609,0.006264683732742932,0.01112715435439217,0.01984717126050099,0.058646064218295456,0.1056855264050889,0.1916705729281311,0.35021876478910474,1.0644766630342917,1.668476122817698,7.613168171184156,32.35970145810539,51.05596056868118,81.49493635616817,27.061874228238576,9.054103098586703,5.0263734610856705,2.8057910829554236,1.5737633334966437,0.06918927887834886,0.20146016417816556,0.3570299493857774,1.047280799361066,1.8715023425365493,5.54176810024268,10.010877063398421,18.206289830131688,6.962553034105917,2.6810707790944157,1.7106566989563476,1.0538470815203973,4.444071782399195,6.705947885428795,10.262005108318336,3.4027065548688595,0.20326833319098378,0.59528348440435,1.061889773022598,1.9034331881912012,5.656623397657036,26.76579245331255,42.50180068414977,111.76324870561713,181.12763823692688,0.0,312.40223468884,204.25467001181133,47.22975275088774,10.0331978595264,3.374957673687462,1.1415066257328208,0.6396076226370548,0.21828896504124118,0.07477824082214966,0.04237598211161251,0.024086468660476666
Thaliastraße,0.00023067699294197598,0.0006670426379605021,0.0011730332497749496,0.002068901343268389,0.006035693479059886,0.01767208926276489,0.03151144525102323,0.09306706839353979,0.16759487880712126,0.5006203102523215,0.9134543549008446,1.5772336929569915,2.796752356599827,4.582819677465916,4.506899471965728,1.4797165560268548,0.8083960453178177,0.26994068982164066,0.1495902080918984,0.08336542750011727,0.046687425476096306,0.015927214730501373,0.005454314180709266,0.0030900851225931078,11.189379959272587,18.627525940928436,6.758811452273718,2.5001271066574215,1.6285637835561835,0.9210139771482998,0.3051503450157677,0.16911673922761725,0.09423161982286457,0.03199670331071174,0.017987380775035446,0.006155906461215437,0.0034850224155658907,0.0012002537457813298,0.0006833894963448303,0.00023658799852665187,8.209243415747383e-05,2.854437271144024e-05,0.005275865779348935,0.009335874486466202,0.016582116651985803,0.0295770237898839,0.08739663772739567,0.15749666729337294,0.28563491597406165,0.521909576023361,1.5863243770662534,2.4864277800456,11.345438257170393,48.22368121369071,76.08557111413467,121.44691249571129,40.32865375835197,13.492775329445147,7.490496528905314,4.181298610304927,2.3452831108034817,0.10310854481628429,0.30022374425065096,0.5320598672769064,1.5606984345944008,2.7889853209554922,8.258557594305758,14.918596971600083,27.13171868995771,10.37586636529486,3.9954355799535954,2.5492869093164154,1.5704837627446218,2.4363654757493802,3.676389741259513,5.6259205931126735,1.8654596910927932,0.11143743250525864,0.32635119338769386,0.5821579192960047,1.0435157513592226,3.1011204656841898,14.673762229177761,23.300685703177596,61.27176470964974,99.29927915481005,269.6532324858769,0.0,304.38822514507456,70.3836079393049,14.95186028703286,5.0294927218754495,1.7011174127772146,0.9531680672588569,0.32530267549729164,0.11143743250525864,0.06315033082468702,0.035894589069375954
Burggasse-Stadthalle,0.00036935134151879856,0.001068043631221263,0.001878216804046493,0.0033126471645936392,0.00966412581963813,0.02829588591994524,0.050454943200985806,0.14901549618787588,0.26834662845922064,0.801574447564273,1.4625888221270555,2.5254073800452552,4.478054883721508,7.337838829191579,7.216278246177864,2.369266601171489,1.2943734006959775,0.4322188990091956,0.23951822560265779,0.1334815929874792,0.07475415303333974,0.025502058321214476,0.008733243112011225,0.004947728296961685,17.916015143133276,29.825695262070386,10.821955172607309,4.003109668781349,2.6075951941887396,1.4746930054825893,0.48859527714082984,0.27078337423410576,0.15088013221942384,0.051231920189643905,0.028800718853396537,0.009856606333888188,0.005580087064582659,0.0019218012403985508,0.0010942176072076247,0.000378815821762714,0.00013144332383521865,4.570417803406592e-05,0.00844751823067942,0.014948251760394557,0.02655066269297493,0.047357620175302505,0.13993621547236698,0.2521777512687602,0.45734790476554416,0.8356620207210009,2.5399630421780808,3.9811748212811775,18.165889831322026,77.21394804956475,121.82536022696627,194.45623718916016,64.57272646622893,21.604125340735095,11.993501849961227,6.69493836949435,3.7551792754405184,0.16509353128044785,0.48070698893958247,0.8519142860357588,2.4989317450862076,4.465618597821158,13.22329239498263,23.887097429021892,43.44228944568926,16.61344771563507,6.3973414625662235,4.081822499347274,2.514599645180582,1.4351039315099026,2.165521316058462,3.313862736072131,1.0988205847634915,0.06564052031498943,0.19223219395668584,0.3429112450726836,0.6146670408336462,1.8266677215249618,8.643355881841723,13.72491360280073,36.09119867302421,58.490726177826595,158.83512467102574,274.22743577656956,0.0,112.69559084227558,23.940357400992955,8.053034939860689,2.723765341645042,1.5261769275078685,0.5208624321923667,0.17842943358283256,0.10111393906249298,0.0574730685403673
